work_id,Work category,State,Hon'ble Members of Parliament,Constituency,Work description,Recommended date,Sanction Date,sanction_amount,Work Status,total_disbursed,spending_percentage,vendor_count,expenditure_records,completion_date,completed,completion_days,expected_completion_days,elapsed_days,delay_days,completion_status,rule_score,ml_score,ml_flag,risk_score,risk_interval,risk_level,risk_reasons
WS/MP18199/2024-2025/142779,Trust and Society,Uttar Pradesh,LALJI VERMA,AMBEDKAR NAGAR,RAM CHARAN RAM AWADH SMARAK INTER COLLEGE BHIKHUPUR AKBARPUR AMBEDKAR NAGAR,23-Sep-2024,22-Mar-2025,500000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-10-10,True,202.0,209.5,0.0,-7.5,Completed within benchmark,15,2.0786743315616376,NORMAL,9.8,0-10,LOW,Completed work has no matched expenditure
WS/MP435/2024-2025/145861,Normal/Others,Jharkhand,Sanjay Seth,RANCHI,Construction of Paver Block Road at Doranda Bazaar Mohalla from Umesh pandit's House via Vishnu Ghosh's house.,08-Oct-2024,31-Dec-2024,377300.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-20,True,201.0,209.5,0.0,-8.5,Completed within benchmark,15,2.0344058270462737,NORMAL,9.8,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146528,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Pokharni ke Gram Jhadtalai me,14-Oct-2024,30-Nov-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,235.0,209.5,0.0,25.5,Completed slower than benchmark,15,2.0200338467008647,NORMAL,9.8,0-10,LOW,Completed work has no matched expenditure
WS/MP582/2024-2025/141917,Normal/Others,Gujarat,Prabhubhai Nagarbhai Vasava,BARDOLI(ST),"the following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Salaiya village Near Remaben House, Taluka Mandvi, District Surat",20-Sep-2024,07-Dec-2024,191850.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-06-24,True,199.0,209.5,0.0,-10.5,Completed within benchmark,15,1.973044021649805,NORMAL,9.8,0-10,LOW,Completed work has no matched expenditure
WS/MP641/2024-2025/137265,Normal/Others,Madhya Pradesh,Gajendra Singh Patel,KHARGONE(ST),Construction of additional room existing building in village Panya,27-Aug-2024,18-Dec-2024,500000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-08,True,202.0,209.5,0.0,-7.5,Completed within benchmark,15,2.0786743315616376,NORMAL,9.8,0-10,LOW,Completed work has no matched expenditure
WS/MP18232/2024-2025/143922,Normal/Others,Uttar Pradesh,HARENDRA SINGH MALIK,MUZAFFARNAGAR,"gram-khatauli, vikaskhand-khatauli, tehsil-sadar me suleman ke makan se rustam ji ke makan tak C C road nirman",27-Sep-2024,18-Dec-2024,593000.0,Work Completed,0.0,0.0,0.0,0.0,2025-07-21,True,215.0,209.5,0.0,5.5,Completed slower than benchmark,15,2.106360969555961,NORMAL,9.8,0-10,LOW,Completed work has no matched expenditure
WS/MP582/2024-2025/145263,Normal/Others,Gujarat,Prabhubhai Nagarbhai Vasava,BARDOLI(ST),"the following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Borigala village near Panchayat Offfice, Taluka Mandvi, District Surat",03-Oct-2024,07-Dec-2024,191850.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-06-25,True,200.0,209.5,0.0,-9.5,Completed within benchmark,15,1.973044021649805,NORMAL,9.8,0-10,LOW,Completed work has no matched expenditure
WS/MP370/2024-2025/145538,Normal/Others,Odisha,Shri Jual Oram,SUNDARGARH (ST),Conts. of CC Building at Goidungri,04-Oct-2024,04-Nov-2024,500000.0,Work Completed,0.0,0.0,0.0,0.0,2025-05-23,True,200.0,209.5,0.0,-9.5,Completed within benchmark,15,2.121117508810164,NORMAL,9.8,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146492,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Pokharni ke  Gram pokharni main road par,14-Oct-2024,30-Nov-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-22,True,234.0,209.5,0.0,24.5,Completed slower than benchmark,15,1.8885086240904065,NORMAL,9.8,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146493,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Nousar ke gram Nousar me,14-Oct-2024,30-Nov-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,235.0,209.5,0.0,25.5,Completed slower than benchmark,15,2.0200338467008647,NORMAL,9.8,0-10,LOW,Completed work has no matched expenditure
WS/MP18152/2024-2025/141217,Normal/Others,Punjab,SARABJEET SINGH KHALSA,FARIDKOT(SC),Installation of Street lights,16-Sep-2024,24-Sep-2024,200000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-04-07,True,195.0,209.5,0.0,-14.5,Completed within benchmark,15,1.7080848589481463,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP858/2024-2025/134462,Normal/Others,West Bengal,Asit Kumar Mal,BOLPUR(SC),"Installation of high mast light at somsha,Executing Agency wil be EO sainthia panchayet samity.",31-Jul-2024,13-Nov-2024,482916.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-06-26,True,225.0,209.5,0.0,15.5,Completed slower than benchmark,15,1.8596105371467317,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146501,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Neemkheda mal me Panchmukhi Hanuman Mandir ke pass,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP435/2024-2025/146454,Normal/Others,Jharkhand,Sanjay Seth,RANCHI,"Construction of PCC Road from Kuila Bedia's house via Swarnrekha River at Barwa Toli, Village-Rangamati under Angara Block.",09-Oct-2024,31-Dec-2024,454400.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-20,True,201.0,209.5,0.0,-8.5,Completed within benchmark,15,1.7586778983547748,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP429/2024-2025/145577,Normal/Others,Chhattisgarh,Jyotsna Charandas Mahant,KORBA,"Construction of Manch at Majhauli Saptahik Baazar area. Gram Panchayat - Majhauli , Vikas Khand - Khadgawa",05-Oct-2024,03-Dec-2024,400000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-11,True,220.0,209.5,0.0,10.5,Completed slower than benchmark,15,1.7168278732994373,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP485/2024-2025/135678,Normal/Others,West Bengal,Pratima Mondal,JOYNAGAR(SC),"Construction  of yatrished near Canning S.D. Hospital ,Dighirpar Grmpanchayet",14-Aug-2024,17-Sep-2024,499837.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-04-08,True,203.0,209.5,0.0,-6.5,Completed within benchmark,15,1.7085146951360406,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146491,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Masangaon ke Gangla me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146488,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat  Kakariya ke Gram Kakariya me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146486,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat  Sonkhedi ke Gram Bhounkhedi me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP494/2024-2025/137031,Normal/Others,Uttar Pradesh,Prof SP Singh Baghel,AGRA(SC),CC Road From Bhuri Singh Jain House to Ram Nivas House in Nagla Taj Etmadpur,27-Aug-2024,28-Sep-2024,551677.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-04-25,True,209.0,209.5,0.0,-0.5,Completed within benchmark,15,1.8146360281026361,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146505,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Padwa me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146514,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Charkheda ke Gram Malona me,14-Oct-2024,30-Nov-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-15,True,227.0,209.5,0.0,17.5,Completed slower than benchmark,15,1.7112344108290614,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146511,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Neemsarai ke Gram Egariya me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146507,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Sarsood me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146510,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Mohal kala me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146506,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Pokharni ke Basantpura me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146508,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Mandla me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP435/2024-2025/145967,Normal/Others,Jharkhand,Sanjay Seth,RANCHI,"Construction of PCC road at village Kamta from Jhanku Mahto's house through Surendra Nath Mahto via Mahavir Mandir road under Kucchu panchayat, Ormanjhi Block.",08-Oct-2024,31-Dec-2024,422800.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-20,True,201.0,209.5,0.0,-8.5,Completed within benchmark,15,1.863835046508842,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP494/2024-2025/137207,Normal/Others,Uttar Pradesh,Prof SP Singh Baghel,AGRA(SC),CC WORK IN VILLAGE LAKHANAMAI FROM YADRAM BAGHEL TO SEVARAM BAGHEL HOUSE,27-Aug-2024,28-Sep-2024,554942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-04-25,True,209.0,209.5,0.0,-0.5,Completed within benchmark,15,1.8146360281026361,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146504,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Neemkheda ke gram Sakatiya me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP18161/2024-2025/138121,Normal/Others,Rajasthan,SANJNA JATAV,BHARATPUR(SC),Interlocking Eat kharanja May nali lalaram ke Ghar se men sadak ki or gram dantlothi work agency GP dantlothi,01-Sep-2024,02-Jan-2025,300000.0,Work Completed,0.0,0.0,0.0,0.0,2025-07-17,True,196.0,209.5,0.0,-13.5,Completed within benchmark,15,1.695197546912891,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146522,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Rolgaon ke gram Sultanpur me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146519,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Pidgaon me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP18161/2024-2025/142585,Normal/Others,Rajasthan,SANJNA JATAV,BHARATPUR(SC),cc sadak nirman karya ramesh ke makan se tirahe ki taraf gram dahreen work agency gp rampura patan,22-Sep-2024,02-Dec-2024,298118.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-06-16,True,196.0,209.5,0.0,-13.5,Completed within benchmark,15,1.8633574489710227,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP18152/2024-2025/141197,Normal/Others,Punjab,SARABJEET SINGH KHALSA,FARIDKOT(SC),Installation of Street lights,16-Sep-2024,24-Sep-2024,200000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-04-07,True,195.0,209.5,0.0,-14.5,Completed within benchmark,15,1.7080848589481463,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146521,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Kamtada me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP826/2024-2025/135576,Normal/Others,West Bengal,Raju Bista,DARJEELING,"Installation of Solar Street Lights at Garidhura, Sansad XI, St Mary's-III GP  Ref: Jamuna Chhetri (9635815968), Member St Mary's-III GP",16-Aug-2024,23-Dec-2024,461979.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-08-04,True,224.0,209.5,0.0,14.5,Completed slower than benchmark,15,1.657657650676923,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146503,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Kaliya khedi ke gram Jhajhri me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146485,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Sonkhedi ke gram sonkhedi me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146500,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Badnagar ke gram Salabadi me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146502,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Khamlai me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146524,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Bhatparetiya ke gram Kolhyakhedi me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146523,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Bhatparetiya me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP18152/2024-2025/141195,Normal/Others,Punjab,SARABJEET SINGH KHALSA,FARIDKOT(SC),Installation of Street lights,16-Sep-2024,24-Sep-2024,200000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-04-07,True,195.0,209.5,0.0,-14.5,Completed within benchmark,15,1.7080848589481463,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP18152/2024-2025/141222,Normal/Others,Punjab,SARABJEET SINGH KHALSA,FARIDKOT(SC),Purchase of mobile Steel water tanker at Gram Panchayat Gobind nagar bholuwala road,16-Sep-2024,24-Sep-2024,200000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-04-07,True,195.0,209.5,0.0,-14.5,Completed within benchmark,15,1.7080848589481463,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP18152/2024-2025/141224,Normal/Others,Punjab,SARABJEET SINGH KHALSA,FARIDKOT(SC),Installation of Street lights,16-Sep-2024,24-Sep-2024,200000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-04-07,True,195.0,209.5,0.0,-14.5,Completed within benchmark,15,1.7080848589481463,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP18155/2024-2025/141571,Normal/Others,Punjab,DR. RAJ KUMAR CHABBEWAL,HOSHIARPUR(SC),Construction of Phirni,18-Sep-2024,25-Sep-2024,400000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-05-07,True,224.0,209.5,0.0,14.5,Completed slower than benchmark,15,1.8702408346897434,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146509,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Saktapur ke gram Bafla me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146484,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Masangaon ke  GramMasangaon me,14-Oct-2024,05-Dec-2024,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,230.0,209.5,0.0,20.5,Completed slower than benchmark,15,1.7153604850279451,NORMAL,9.7,0-10,LOW,Completed work has no matched expenditure
WS/MP18152/2024-2025/141218,Normal/Others,Punjab,SARABJEET SINGH KHALSA,FARIDKOT(SC),Installation of fixed garden gym equipment at Gram panchayat Saideki Purbi,16-Sep-2024,24-Sep-2024,300000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-04-07,True,195.0,209.5,0.0,-14.5,Completed within benchmark,15,1.5318636951129423,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146518,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Khedinema ke gram Bhamori me,14-Oct-2024,13-Jan-2025,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,191.0,209.5,0.0,-18.5,Completed within benchmark,15,1.5165361408931135,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/MP18152/2024-2025/141225,Normal/Others,Punjab,SARABJEET SINGH KHALSA,FARIDKOT(SC),Construction of Two Bhathi in Creamation Ground,16-Sep-2024,25-Nov-2024,501985.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-02,True,219.0,209.5,0.0,9.5,Completed slower than benchmark,15,1.4918094326177265,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/MP18152/2024-2025/141164,Normal/Others,Punjab,SARABJEET SINGH KHALSA,FARIDKOT(SC),Installation of fixed Indoor gym,16-Sep-2024,20-Jan-2025,300000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-28,True,189.0,209.5,0.0,-20.5,Completed within benchmark,15,1.491192972939704,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/MP18391/2024-2025/140321,Normal/Others,Nagaland,S SUPONGMEREN JAMIR,NAGALAND,Construction of drainage,11-Sep-2024,25-Nov-2024,300000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-10,True,227.0,209.5,0.0,17.5,Completed slower than benchmark,15,1.5589480904658117,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/MP18006/2024-2025/135649,Normal/Others,Andhra Pradesh,DAGGUMALLA PRASADA RAO,CHITTOOR,"Construction of CC Road from G. Nirmala House to Apparao & Hari House in Kothuru Village, Nellepalli GP of GD Nelloore Mandal and Constituency.",13-Aug-2024,23-Aug-2024,490629.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-03-27,True,216.0,209.5,0.0,6.5,Completed slower than benchmark,15,1.4088991268739521,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/ MP620/2024-2025/133303-Construction of buildings for community cultural activities,Normal/Others,Karnataka,Pralhad Venkatesh Joshi,DHARWAD,Construction of Community Hall at Uppinbetageri Village Near Mallikarjun Temple Pry No1151,09-Jul-2024,25-Jul-2024,399104.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-02-14,True,204.0,209.5,0.0,-5.5,Completed within benchmark,15,1.5690121134663404,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146489,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Railwa ke gram Railwa me,14-Oct-2024,13-Jan-2025,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,191.0,209.5,0.0,-18.5,Completed within benchmark,15,1.5165361408931135,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/MP499/2024-2025/138130,Normal/Others,West Bengal,Smt Satabdi Roy (Banerjee),BIRBHUM,Instalation of Community Cold drinking water,02-Sep-2024,27-Nov-2024,300000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-14,True,229.0,209.5,0.0,19.5,Completed slower than benchmark,15,1.6083767721685127,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/MP444/2024-2025/146526,Normal/Others,Madhya Pradesh,Durga Das Uikey,BETUL(ST),L.No. 184 Dt 07.10.2024 Gram Panchayat Mediyakhedi ke gram Baliyakhedi me,14-Oct-2024,13-Jan-2025,259942.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-07-23,True,191.0,209.5,0.0,-18.5,Completed within benchmark,15,1.5165361408931135,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/MP423/2024-2025/138825,Normal/Others,West Bengal,Shri Abhishek Banerjee,DIAMOND HARBOUR,Construction of CC Road from Hati Bhanga Pole to Muktar Ration Shop. (145.8 mtr),04-Sep-2024,27-Nov-2024,399060.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-06-20,True,205.0,209.5,0.0,-4.5,Completed within benchmark,15,1.4921410518324363,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/MP18152/2024-2025/141193,Normal/Others,Punjab,SARABJEET SINGH KHALSA,FARIDKOT(SC),Installation of fixed garden gym equipment,16-Sep-2024,24-Sep-2024,300000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-04-07,True,195.0,209.5,0.0,-14.5,Completed within benchmark,15,1.5318636951129423,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/MP18236/2024-2025/139422,Normal/Others,Uttar Pradesh,CHHOTELAL,ROBERTSGANJ(SC),Installation of semi high mast light in the main colony near the marriage hall of village Banki  Block Nagwa,06-Sep-2024,06-Feb-2025,260000.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-08-23,True,198.0,209.5,0.0,-11.5,Completed within benchmark,15,1.460154153962739,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
WS/MP18153/2024-2025/137279,Normal/Others,Punjab,SHER SINGH GHUBAYA,FIROZPUR,Installation of RO System At Govt. Primary School Sodhe Wala (Capacity 500 Ltrs),27-Aug-2024,03-Sep-2024,232415.0,Physical Inspection,0.0,0.0,0.0,0.0,2025-03-18,True,196.0,209.5,0.0,-13.5,Completed within benchmark,15,1.6194776223606604,NORMAL,9.6,0-10,LOW,Completed work has no matched expenditure
